"displacement:0"	"displacement:1"	"displacement:2"	"Points:0"	"Points:1"	"Points:2"
0.0012632402	-0.0011235506	4.3116155e-05	-89812.219	56907.344	380.0903
0.0013803914	-0.0012413296	2.9636053e-05	-86765.273	55076.234	355.22531
-4.6270822e-05	6.1258979e-05	3.7205149e-05	243363.31	-143319.92	-3522.6106
4.6237472e-05	-0.00011538319	6.0387109e-05	-272016.22	166405.81	-1.0705123
0.00018667218	-0.00016858968	6.6353183e-05	-189441.61	116781.25	-41.215031
0.0011673059	-0.0010304917	5.2148349e-05	-92643.344	58608.758	389.2576
0.0013816051	-0.0012424639	2.9470162e-05	-86735.734	55058.484	356.50516
0.0013832481	-0.0012440857	2.9282333e-05	-86700.359	55037.227	356.478
0.00092346138	-0.0007929205	7.2199995e-05	-101691.29	64046.266	170.90071
0.00095325066	-0.00082194652	6.9923947e-05	-100318.02	63220.98	252.33818
0.0019576948	-0.0018422136	-7.4941361e-05	-75839.5	48510.215	769.24951
-0.00025327546	0.00014379161	9.761954e-05	114080.31	-65625.188	-3625.1633
0.0011532583	-0.0010159318	5.3443182e-05	-93096.805	58881.27	405.58447
0.080886086	-0.020994201	0.013455244	3282.0015	960.85992	-520.1319
-0.0001135503	0.00028312438	0.00014484859	53927.98	-29475.666	-3520.4241
-0.00013820705	0.00028525797	0.00014721534	54375.605	-29744.672	-3521.405
-0.00015845979	0.00028719098	0.00014922767	54732.719	-29959.285	-3521.541
7.7522165e-05	-0.00011768532	5.8921184e-05	-247488.33	151665.38	-3.8851409
0.00011891249	-0.0001299195	5.9640394e-05	-219240.44	134689.34	-6.31568
0.00039423388	-0.00032363103	8.0118406e-05	-142847.38	88779.688	30.587433
0.0003953153	-0.00032447226	8.0177202e-05	-142668.73	88672.336	30.157057
0.00051896294	-0.00042725096	8.2190894e-05	-127543.09	79582.328	50.178352
5.7476893e-05	-0.0001139381	5.9247273e-05	-262669	160788.45	7.7036762
0.00033635177	-0.00027662394	7.6717147e-05	-152310.95	94466.977	1.2547516
0.00015388031	-0.00014913163	6.3788432e-05	-201660.33	124124.29	-31.38205
0.00059155772	-0.00048963819	8.2434748e-05	-121206.09	75774	16.804571
0.00062317174	-0.00051721951	8.340805e-05	-118760.45	74304.258	-2.2624645
0.0006486199	-0.00053933421	8.4347518e-05	-116774.68	73110.875	-15.486299
0.00014237086	-0.00014190874	6.26049e-05	-207868.31	127855.08	-11.082803
-0.0002983645	0.00029610222	0.00016262134	58072.645	-31966.471	-3471.251
-0.00030360326	0.00029620084	0.00016346389	58233.277	-32063.004	-3446.6208
-0.00030937412	0.00029621848	0.00016444993	58466.051	-32202.893	-3378.8872
0.00083258147	0.00011771155	2.524242e-05	46328.719	-24908.766	-3507.0925
-0.00017309843	0.00028856937	0.00015070684	55026.453	-30135.811	-3520.5359
0.00061881098	0.00016314759	5.5214584e-05	47348.27	-25521.482	-3511.5454
-0.00020508441	0.00011977999	8.0696973e-05	129534.65	-74912.727	-3611.9438
0.00098182308	-0.00085123268	6.8204844e-05	-99142.992	62514.824	184.61252
0.0010497647	-0.00091581255	6.2608845e-05	-96561.023	60963.148	120.3122
0.0011381477	-0.0010010892	5.5100285e-05	-93628	59200.5	340.35257
0.011972502	-0.0049416284	0.0036391994	35819.141	-18592.863	-2983.4761
0.069084384	-0.010851856	0.016224671	14881.599	-6010.1064	-1013.0889
0.067440272	-0.0091484771	0.01652556	15667.657	-6482.502	-1003.6396
0.066987969	-0.0086470065	0.016634281	15877.765	-6608.769	-1002.8836
0.0088055803	-0.0076325968	-0.00054443286	-37214.688	25298.004	230.46674
0.008549248	-0.0074290922	-0.00060085434	-37724.746	25604.531	257.37076
0.058051619	-2.3521809e-05	0.016170708	22670.561	-10691.01	-1092.6868
0.058003529	0.001071469	0.019668903	22149.549	-10377.9	-1107.5178
0.063061715	-0.0045774367	0.01807477	17497.633	-7582.2549	-1010.3121
0.0066084201	-0.0011907911	-0.0006818524	38388.836	-20137.164	-3175.9543
0.058668726	0.00023359249	0.022007698	19688.512	-8898.8994	-935.84503
0.05850494	0.00060139893	0.022423888	19932.248	-9045.377	-938.45642
0.072590611	-0.014460906	0.015433052	13013.199	-4887.2617	-1021.5339
0.058071206	0.0013609087	0.022946761	20688.053	-9499.5898	-980.18079
0.020328606	-0.0059659967	-0.007459333	30580.945	-15444.885	-1835.911
0.05808061	0.0011444988	0.02284749	20450.336	-9356.7295	-962.65588
