#HOLE:,U1518B
#EXPEDITION:,372
#TOP:,54.5708
#BOTTOM:,593.3048
DEPTH_LSF,RHON
m,g/cm3
212.6096,1.999311
212.7620,1.958538
212.9144,1.93295
213.0668,1.898316
213.2192,1.897828
213.3716,1.924956
213.5240,1.957823
213.6764,2.00489
213.8288,2.040395
213.9812,2.051524
214.1336,2.049938
214.2860,2.044615
214.4384,2.043462
214.5908,2.040276
214.7432,2.04786
214.8956,2.053986
215.0480,2.066514
215.2004,2.077046
215.3528,2.084902
215.5052,2.089255
215.6576,2.098326
215.8100,2.098053
215.9624,2.088422
216.1148,2.099034
216.2672,2.106983
216.4196,2.099963
216.5720,2.093688
216.7244,2.080962
216.8768,2.078105
217.0292,2.080283
217.1816,2.078695
217.3340,2.075048
217.4864,2.070567
217.6388,2.079739
217.7912,2.078246
217.9436,2.071812
218.0960,2.050058
218.2484,2.040192
218.4008,2.003961
218.5532,1.981638
218.7056,1.941642
218.8580,1.910357
219.0104,1.878568
219.1628,1.869031
219.3152,1.870405
219.4676,1.903678
219.6200,1.946234
219.7724,1.993481
219.9248,2.033489
220.0772,2.051
220.2296,2.049391
220.3820,2.034428
220.5344,2.014826
220.6868,2.002815
220.8392,1.995712
220.9916,2.006006
221.1440,2.021841
221.2964,2.024653
221.4488,2.025828
221.6012,2.025957
221.7536,2.009109
221.9060,2.006844
222.0584,2.007905
222.2108,1.989877
222.3632,1.987889
222.5156,1.992616
222.6680,1.98565
222.8204,1.98139
222.9728,1.996704
223.1252,2.001446
223.2776,2.000487
223.4300,1.997541
223.5824,2.003616
223.7348,2.014798
223.8872,2.027257
224.0396,2.030055
224.1920,2.029973
224.3444,2.02921
224.4968,2.023745
224.6492,2.017505
224.8016,2.008913
224.9540,1.995626
225.1064,2.002149
225.2588,2.002723
225.4112,2.016292
225.5636,2.033947
225.7160,2.024892
225.8684,2.022636
226.0208,2.01552
226.1732,1.989712
226.3256,1.973143
226.4780,1.980575
226.6304,1.994378
226.7828,2.029127
226.9352,2.038181
227.0876,2.066965
227.2400,2.08624
227.3924,2.0973
227.5448,2.09748
227.6972,2.106672
227.8496,2.101875
228.0020,2.10396
228.1544,2.101797
228.3068,2.09963
228.4592,2.092468
228.6116,2.090934
228.7640,2.069667
228.9164,2.059387
229.0688,2.049491
229.2212,2.039008
229.3736,2.037764
229.5260,2.042069
229.6784,2.045166
229.8308,2.064515
229.9832,2.077292
230.1356,2.079763
230.2880,2.080884
230.4404,2.087538
230.5928,2.09844
230.7452,2.098598
230.8976,2.091475
231.0500,2.085805
231.2024,2.079906
231.3548,2.058022
231.5072,2.037836
231.6596,2.027269
231.8120,2.014649
231.9644,2.006362
232.1168,2.018042
232.2692,2.030354
232.4216,2.032734
232.5740,2.041395
232.7264,2.03038
232.8788,2.013722
233.0312,2.010487
233.1836,2.012896
233.3360,2.023555
233.4884,2.045249
233.6408,2.062725
233.7932,2.062602
233.9456,2.057364
234.0980,2.052363
234.2504,2.033179
234.4028,2.030649
234.5552,2.05299
234.7076,2.054143
234.8600,2.054608
235.0124,2.062064
235.1648,2.064972
235.3172,2.052139
235.4696,2.043933
235.6220,2.017604
235.7744,1.988714
235.9268,1.976176
236.0792,1.976288
236.2316,1.982733
236.3840,2.003372
236.5364,2.043168
236.6888,2.068412
236.8412,2.083473
236.9936,2.087726
237.1460,2.091402
237.2984,2.089821
237.4508,2.077606
237.6032,2.056364
237.7556,2.053907
237.9080,2.059043
238.0604,2.073979
238.2128,2.075818
238.3652,2.069073
238.5176,2.060619
238.6700,2.047045
238.8224,2.035919
238.9748,2.020867
239.1272,2.004499
239.2796,2.007028
239.4320,2.018523
239.5844,2.019367
239.7368,2.003435
239.8892,2.011342
240.0416,2.00957
240.1940,2.011275
240.3464,2.03198
240.4988,2.058383
240.6512,2.050137
240.8036,2.039378
240.9560,2.02797
241.1084,2.00466
241.2608,1.985334
241.4132,1.970546
241.5656,1.979563
241.7180,1.981541
241.8704,1.998612
242.0228,2.007653
242.1752,2.007812
242.3276,2.009592
242.4800,2.015045
242.6324,2.021935
242.7848,2.030423
242.9372,2.038829
243.0896,2.042629
243.2420,2.050165
243.3944,2.041409
243.5468,2.029416
243.6992,2.014372
243.8516,2.006396
244.0040,1.988294
244.1564,1.975867
244.3088,1.974002
244.4612,1.990764
244.6136,2.002081
244.7660,2.019202
244.9184,2.02293
245.0708,2.027671
