x,y,vp,vs,density
140000.0,-185000.0,8.449218090072028,4.82921809007203,3449.9999999999995
150000.0,-185000.0,8.450992823595358,4.8309928235953565,3450.2127479132905
175000.0,-185000.0,8.455085467691202,4.835085467691202,3451.089743076686
200000.0,-185000.0,8.459179210468704,4.839179210468705,3451.9669736718656
250000.0,-185000.0,8.467369981531506,4.847369981531507,3453.722138899609
300000.0,-185000.0,8.475565115667582,4.855565115667581,3455.478239071624
400000.0,-185000.0,8.491968388347487,4.871968388347488,3458.993226074462
500000.0,-185000.0,8.51349120368212,4.888388858148806,3462.5118981747437
-500000.0,-155000.0,8.197601917972086,4.742561012142724,3397.5201063133636
-400000.0,-155000.0,8.040932083462552,4.629543594755464,3362.7330208656385
-300000.0,-155000.0,8.140326899829741,4.534407818664882,3382.5696563351657
-250000.0,-155000.0,8.582858484860818,4.883802791428434,3472.7577166054302
-200000.0,-155000.0,8.74607409068094,5.051871953653563,3509.0643816829665
-175000.0,-155000.0,8.539186154087151,4.901152753721772,3464.2305507443543
-150000.0,-155000.0,8.398122030597658,4.799061015298829,3439.0610152988293
-140000.0,-155000.0,8.36,4.78,3430.0
-130000.0,-155000.0,8.35,4.77,3430.0
-120000.0,-155000.0,8.34,4.77,3420.0
-110000.0,-155000.0,8.34,4.77,3420.0
-100000.0,-155000.0,8.34,4.769999999999999,3419.9999999999995
-95000.0,-155000.0,8.34,4.770000000000001,3420.0
-90000.0,-155000.0,8.34,4.77,3420.0000000000005
-85000.0,-155000.0,8.34,4.77,3420.0
-80000.0,-155000.0,8.34,4.77,3420.0000000000005
-75000.0,-155000.0,8.34,4.77,3420.0
-70000.0,-155000.0,8.345909886607362,4.77,3425.9098866073623
-65000.0,-155000.0,8.34722709844525,4.77,3427.2270984452493
-60000.0,-155000.0,8.347996273394672,4.769999999999999,3427.9962733946722
-55000.0,-155000.0,8.35,4.77,3430.0
-50000.0,-155000.0,8.35,4.77,3430.0
-47500.0,-155000.0,8.349999999999998,4.77,3430.0
-45000.0,-155000.0,8.35,4.769999999999999,3429.9999999999995
-42500.0,-155000.0,8.35,4.77,3430.0
-40000.0,-155000.0,8.35,4.77,3430.0
-37500.0,-155000.0,8.35,4.77,3430.0
-35000.0,-155000.0,8.35,4.77,3430.0
-32500.0,-155000.0,8.35,4.77,3430.0
-30000.0,-155000.0,8.35,4.77,3430.0
-27500.0,-155000.0,8.350666246387874,4.770666246387876,3430.0
-25000.0,-155000.0,8.351584665668312,4.771584665668311,3430.0
-22500.0,-155000.0,8.352503110125165,4.772503110125165,3430.0
-20000.0,-155000.0,8.353421579752583,4.773421579752583,3430.0
-17500.0,-155000.0,8.354340074544718,4.7743400745447175,3430.0
-15000.0,-155000.0,8.355258594495712,4.775258594495712,3430.0
-12500.0,-155000.0,8.356177139599717,4.776177139599716,3430.0
-10000.0,-155000.0,8.357095709850876,4.777095709850875,3430.0
-7500.0,-155000.0,8.358014305243334,4.778014305243334,3430.0
-5000.0,-155000.0,8.358932925771239,4.7789329257712385,3430.0
-2500.0,-155000.0,8.359851571428731,4.779851571428732,3430.0
0.0,-155000.0,8.360831861586755,4.78,3430.0
2500.0,-155000.0,8.361824053157783,4.78,3430.0000000000005
5000.0,-155000.0,8.362816271849788,4.78,3430.0
7500.0,-155000.0,8.363808517656445,4.78,3430.0
10000.0,-155000.0,8.364800790571419,4.78,3430.0
12500.0,-155000.0,8.365793090588387,4.78,3430.0
15000.0,-155000.0,8.366785417701013,4.78,3430.0
17500.0,-155000.0,8.36777777190297,4.78,3430.0
20000.0,-155000.0,8.368770153187924,4.78,3430.0
22500.0,-155000.0,8.369762561549544,4.78,3430.0
25000.0,-155000.0,8.37,4.780000000000001,3430.0
27500.0,-155000.0,8.369999999999997,4.78,3430.0
30000.0,-155000.0,8.37,4.780000000000001,3430.0
32500.0,-155000.0,8.37,4.78,3430.0
35000.0,-155000.0,8.37,4.780000000000001,3430.0
37500.0,-155000.0,8.37,4.78,3430.0
40000.0,-155000.0,8.37,4.78,3430.0000000000005
42500.0,-155000.0,8.37,4.78,3429.9999999999995
45000.0,-155000.0,8.37,4.78,3430.0000000000005
47500.0,-155000.0,8.37,4.78,3430.0000000000005
50000.0,-155000.0,8.37,4.78,3430.0
55000.0,-155000.0,8.370416457089984,4.780416457089987,3430.0
60000.0,-155000.0,8.371657457415312,4.781657457415311,3429.9999999999995
65000.0,-155000.0,8.372898525178686,4.782898525178684,3430.0000000000005
70000.0,-155000.0,8.374139660348366,4.784139660348365,3430.0
75000.0,-155000.0,8.375380862892607,4.785380862892606,3430.0
80000.0,-155000.0,8.376622132779644,4.7866221327796445,3430.0
85000.0,-155000.0,8.377863469977717,4.787863469977717,3430.0
90000.0,-155000.0,8.379104874455045,4.789104874455044,3430.0
95000.0,-155000.0,8.380277076943873,4.79,3430.2770769438735
100000.0,-155000.0,8.381270308096253,4.79,3431.270308096253
110000.0,-155000.0,8.38325693161685,4.79,3433.2569316168515
120000.0,-155000.0,8.385243769922202,4.79,3435.243769922201
130000.0,-155000.0,8.387230822808549,4.79,3437.2308228085503
140000.0,-155000.0,8.38921809007203,4.79,3439.2180900720296
150000.0,-155000.0,8.39113037573934,4.791063739566454,3440.2127479132905
175000.0,-155000.0,8.395722849793161,4.79544871538343,3441.089743076686
200000.0,-155000.0,8.40020849843585,4.799834868359326,3441.9669736718656
250000.0,-155000.0,8.40885967379831,4.808610694498043,3443.7221388996086
300000.0,-155000.0,8.417391195358123,4.817391195358121,3445.4782390716246
400000.0,-155000.0,8.434966130372308,4.834966130372308,3448.993226074462
500000.0,-155000.0,8.457661836407034,4.855533835481529,3452.5118981747446
-500000.0,-130000.0,7.965161951211604,4.601346633580131,3336.294518115478
-400000.0,-130000.0,7.8401194878430704,4.513089433686266,3308.3745863153545
-300000.0,-130000.0,7.968343130469064,4.439335015149402,3341.5777716548264
-250000.0,-130000.0,8.35613022827243,4.713865289487515,3428.8085528406536
-200000.0,-130000.0,8.892566790142718,5.147411309960772,3537.816075879615
-175000.0,-130000.0,8.764900074167908,5.058205306347405,3514.6582518676832
-150000.0,-130000.0,8.492340430315043,4.875037760775235,3453.7338877582583
-140000.0,-130000.0,8.407474134216574,4.812978305433851,3440.591070133411
-130000.0,-130000.0,8.363370366817787,4.782704756000381,3430.0
-120000.0,-130000.0,8.324758223312454,4.754758223312454,3420.0
-110000.0,-130000.0,8.31,4.75,3420.0
-100000.0,-130000.0,8.309974295285812,4.749974295285811,3419.9999999999995
-95000.0,-130000.0,8.309581658486273,4.749581658486273,3420.0
-90000.0,-130000.0,8.300395814432088,4.7403958144320875,3420.0000000000005
-85000.0,-130000.0,8.302973042834957,4.742973042834957,3420.0
-80000.0,-130000.0,8.31,4.75,3420.0000000000005
-75000.0,-130000.0,8.31,4.75,3420.0
-70000.0,-130000.0,8.31,4.749999999999999,3420.0
-65000.0,-130000.0,8.31,4.75,3419.9999999999995
-60000.0,-130000.0,8.31,4.75,3420.0
-55000.0,-130000.0,8.31,4.75,3420.0000000000005
-50000.0,-130000.0,8.31,4.75,3420.0
-47500.0,-130000.0,8.31,4.75,3420.0
-45000.0,-130000.0,8.310848615006249,4.749999999999999,3420.0
-42500.0,-130000.0,8.312307000759638,4.75,3419.9999999999995
-40000.0,-130000.0,8.313765426564112,4.75,3419.9999999999995
-37500.0,-130000.0,8.315223892410389,4.75,3420.0
-35000.0,-130000.0,8.316682398289183,4.75,3420.0
-32500.0,-130000.0,8.318140944191208,4.75,3420.0
-30000.0,-130000.0,8.319599530107178,4.75,3420.0
-27500.0,-130000.0,8.320666246387876,4.750666246387874,3420.0000000000005
-25000.0,-130000.0,8.32158466566831,4.751584665668311,3420.0
-22500.0,-130000.0,8.322503110125165,4.752503110125164,3420.0
-20000.0,-130000.0,8.323421579752583,4.753421579752584,3420.0
-17500.0,-130000.0,8.324340074544718,4.754340074544717,3420.0
-15000.0,-130000.0,8.325258594495713,4.755258594495712,3420.0
-12500.0,-130000.0,8.326177139599716,4.756177139599716,3420.0
-10000.0,-130000.0,8.327095709850873,4.7570957098508755,3420.0
-7500.0,-130000.0,8.328014305243334,4.758014305243334,3420.0
-5000.0,-130000.0,8.328932925771237,4.758932925771239,3420.0
-2500.0,-130000.0,8.329851571428732,4.759851571428732,3420.0
0.0,-130000.0,8.330831861586754,4.760831861586754,3420.0
2500.0,-130000.0,8.331824053157785,4.761824053157783,3420.0
5000.0,-130000.0,8.33281627184979,4.76281627184979,3420.0
7500.0,-130000.0,8.333808517656445,4.763808517656444,3420.0
10000.0,-130000.0,8.334800790571418,4.764800790571419,3420.0
12500.0,-130000.0,8.335793090588385,4.765793090588386,3419.9999999999995
15000.0,-130000.0,8.336785417701014,4.766785417701014,3420.0000000000005
17500.0,-130000.0,8.337777771902973,4.7677777719029715,3420.0
20000.0,-130000.0,8.338770153187927,4.768770153187925,3420.0000000000005
22500.0,-130000.0,8.339762561549543,4.769762561549544,3420.0
25000.0,-130000.0,8.34,4.77,3420.0
27500.0,-130000.0,8.34,4.77,3420.0000000000005
30000.0,-130000.0,8.34,4.77,3420.0000000000005
32500.0,-130000.0,8.34,4.77,3419.9999999999995
35000.0,-130000.0,8.34,4.77,3420.0
37500.0,-130000.0,8.34,4.769999999999999,3420.0000000000005
40000.0,-130000.0,8.34,4.77,3420.0
42500.0,-130000.0,8.34,4.77,3420.0
45000.0,-130000.0,8.34,4.77,3420.0
47500.0,-130000.0,8.340000000000002,4.77,3420.0000000000005
50000.0,-130000.0,8.34,4.77,3420.0000000000005
55000.0,-130000.0,8.340416457089987,4.77,3420.4164570899866
60000.0,-130000.0,8.34165745741531,4.77,3421.657457415311
65000.0,-130000.0,8.342898525178684,4.77,3422.8985251786844
70000.0,-130000.0,8.344139660348366,4.77,3424.1396603483663
75000.0,-130000.0,8.345380862892606,4.77,3425.380862892606
80000.0,-130000.0,8.346622132779645,4.77,3426.6221327796447
85000.0,-130000.0,8.347863469977717,4.77,3427.8634699777167
90000.0,-130000.0,8.349104874455044,4.77,3429.1048744550444
95000.0,-130000.0,8.350277076943872,4.770277076943873,3429.9999999999995
100000.0,-130000.0,8.35127030809625,4.771270308096253,3430.0
110000.0,-130000.0,8.353256931616851,4.773256931616851,3430.0
120000.0,-130000.0,8.3552437699222,4.775243769922201,3430.0
130000.0,-130000.0,8.35723082280855,4.777230822808551,3430.0
140000.0,-130000.0,8.35921809007203,4.779218090072028,3429.9999999999995
150000.0,-130000.0,8.361130375739338,4.780992823595357,3430.2127479132905
175000.0,-130000.0,8.365722849793162,4.7850854676912,3431.0897430766854
200000.0,-130000.0,8.37020849843585,4.789179210468705,3431.966973671865
250000.0,-130000.0,8.37885967379831,4.7973699815315065,3433.722138899608
300000.0,-130000.0,8.387391195358123,4.805565115667581,3435.4782390716246
400000.0,-130000.0,8.404966130372308,4.821968388347488,3438.993226074462
500000.0,-130000.0,8.424687491799226,4.838388858148806,3442.5118981747446
-500000.0,-105000.0,7.907682465027029,4.572607237089159,3326.300816135756
-400000.0,-105000.0,7.860112432049344,4.525227648789422,3308.5669720000815
-300000.0,-105000.0,7.874472924289589,4.399074624474513,3315.6586904899677
-250000.0,-105000.0,8.128239068559775,4.548075802245306,3376.7210887714896
-200000.0,-105000.0,8.774807636103994,5.024843802798558,3516.256809712371
-175000.0,-105000.0,8.857089204804314,5.130297351475113,3532.263951109733
-150000.0,-105000.0,8.593903630880273,4.95549223351728,3475.8791728795104
-140000.0,-105000.0,8.58899165756545,4.92958272769886,3474.495828782724
-130000.0,-105000.0,8.496162550127654,4.860996903690905,3455.16564643675
-120000.0,-105000.0,8.401923952378107,4.801147744445944,3440.0
-110000.0,-105000.0,8.34664684882471,4.77,3426.646848824711
-100000.0,-105000.0,8.317709309434724,4.749999999999999,3419.9999999999995
-95000.0,-105000.0,8.31,4.75,3420.0
-90000.0,-105000.0,8.300430744278405,4.740430744278406,3420.0000000000005
-85000.0,-105000.0,8.287026957165045,4.737026957165043,3410.0
-80000.0,-105000.0,8.280000000000001,4.73,3410.0
-75000.0,-105000.0,8.28,4.73,3410.0
-70000.0,-105000.0,8.28,4.729999999999999,3410.0
-65000.0,-105000.0,8.28,4.73,3410.0
-60000.0,-105000.0,8.28,4.73,3410.0
-55000.0,-105000.0,8.28,4.730000000000001,3410.0000000000005
-50000.0,-105000.0,8.28,4.73,3410.0
-47500.0,-105000.0,8.28,4.73,3410.0
-45000.0,-105000.0,8.28096039425329,4.730480197126646,3410.480197126645
-42500.0,-105000.0,8.282520446188084,4.731260223094042,3411.2602230940415
-40000.0,-105000.0,8.283966217575294,4.731983108787647,3411.9831087876473
-37500.0,-105000.0,8.28529771698872,4.73264885849436,3412.64885849436
-35000.0,-105000.0,8.286514953015658,4.733257476507829,3413.257476507829
-32500.0,-105000.0,8.287617934256913,4.733808967128456,3413.808967128456
-30000.0,-105000.0,8.28860666932681,4.734303334663406,3414.3033346634056
-27500.0,-105000.0,8.288954542530309,4.734667585993718,3414.286956536592
-25000.0,-105000.0,8.28911850529635,4.735027436683453,3414.091068612898
-22500.0,-105000.0,8.289318491559035,4.735423295622715,3413.8951959363203
-20000.0,-105000.0,8.289554498609139,4.7358551600925445,3413.6993385165943
-17500.0,-105000.0,8.28982652373318,4.736323027369721,3413.503496363459
-15000.0,-105000.0,8.290134564213423,4.7368268947267556,3413.307669486665
-12500.0,-105000.0,8.290478617327858,4.737366759431895,3413.111857895964
-10000.0,-105000.0,8.290858680350228,4.737942618749112,3412.9160616011163
-7500.0,-105000.0,8.291274750549993,4.738554469938102,3412.7202806118908
-5000.0,-105000.0,8.291726825192349,4.739202310254291,3412.5245149380585
-2500.0,-105000.0,8.29221490153821,4.739886136948815,3412.3287645893975
0.0,-105000.0,8.292964891162448,4.740177438536742,3412.7874526257046
2500.0,-105000.0,8.293761363064524,4.7403533756253005,3413.4079874392246
5000.0,-105000.0,8.294557877442124,4.740490483480313,3414.067393961811
7500.0,-105000.0,8.295354434298723,4.740588765082751,3414.7656692159717
10000.0,-105000.0,8.296151033637805,4.740648223418223,3415.502810219582
12500.0,-105000.0,8.296947675462857,4.740668861476979,3416.2788139858776
15000.0,-105000.0,8.297744359777372,4.740650682253917,3417.093677523456
17500.0,-105000.0,8.298541086584848,4.740593688748582,3417.9473978362657
20000.0,-105000.0,8.299337855888787,4.740497883965175,3418.8399719236118
22500.0,-105000.0,8.300134667692697,4.740363270912549,3419.771396780147
25000.0,-105000.0,8.300176525018603,4.740176525018602,3420.0
27500.0,-105000.0,8.3,4.739999999999999,3420.0000000000005
30000.0,-105000.0,8.300000000000002,4.74,3420.0000000000005
32500.0,-105000.0,8.3,4.74,3419.9999999999995
35000.0,-105000.0,8.3,4.74,3420.0
37500.0,-105000.0,8.3,4.74,3420.0000000000005
40000.0,-105000.0,8.3,4.74,3420.0
42500.0,-105000.0,8.3,4.74,3420.0
45000.0,-105000.0,8.3,4.74,3420.0
47500.0,-105000.0,8.3,4.74,3420.0000000000005
50000.0,-105000.0,8.3,4.74,3420.0000000000005
55000.0,-105000.0,8.300416457089984,4.740416457089986,3420.0000000000005
60000.0,-105000.0,8.301657457415311,4.741657457415311,3420.0
65000.0,-105000.0,8.302898525178685,4.742898525178685,3420.0
70000.0,-105000.0,8.304139660348365,4.744139660348366,3420.0
75000.0,-105000.0,8.305380862892605,4.745380862892606,3420.0
80000.0,-105000.0,8.306622132779644,4.746622132779645,3420.0
85000.0,-105000.0,8.307863469977718,4.747863469977718,3420.0
90000.0,-105000.0,8.309104874455045,4.749104874455044,3420.0
95000.0,-105000.0,8.310277076943875,4.75,3420.0
100000.0,-105000.0,8.311270308096253,4.75,3419.9999999999995
110000.0,-105000.0,8.313256931616852,4.75,3420.0
120000.0,-105000.0,8.315243769922203,4.75,3420.0
130000.0,-105000.0,8.317230822808549,4.75,3420.0
140000.0,-105000.0,8.319218090072031,4.75,3420.0
150000.0,-105000.0,8.321201291710437,4.75113037573934,3420.2793840861764
175000.0,-105000.0,8.32608609748539,4.755722849793162,3421.363877486418
200000.0,-105000.0,8.330864156326472,4.760208498435849,3422.3406037483874
250000.0,-105000.0,8.340100386764846,4.768859673798309,3423.9711181998746
300000.0,-105000.0,8.349217275048664,4.777391195358123,3425.4782390716246
400000.0,-105000.0,8.36796387239713,4.794966130372308,3428.9932260744617
500000.0,-105000.0,8.388858124524143,4.814687491799227,3434.6398991002507
-500000.0,-85000.0,7.725724241599783,4.462918425078631,3272.6981195786857
-400000.0,-85000.0,7.424172762808636,4.267003182020236,3190.092032962212
-300000.0,-85000.0,7.795597827279629,4.3301330183097,3292.3757748151247
-250000.0,-85000.0,8.141635935322062,4.505810863460391,3384.633624702326
-200000.0,-85000.0,8.134000262914048,4.534035712589118,3379.2478177338926
-175000.0,-85000.0,8.846619806367599,5.071627691825699,3535.2125892779877
-150000.0,-85000.0,8.818760252018217,5.043187859805162,3523.0622187759973
-140000.0,-85000.0,8.451262404813482,4.813696361983724,3450.196752599066
-130000.0,-85000.0,8.538245371541743,4.849533710306835,3465.0996605621203
-120000.0,-85000.0,8.60105144679364,4.8814758729411984,3478.156489105184
-110000.0,-85000.0,8.592293488391817,4.894811739261426,3472.938918021624
-100000.0,-85000.0,8.543005292887859,4.877657900006348,3467.6836047205356
-95000.0,-85000.0,8.512348150397946,4.8631848334254,3459.581658486273
-90000.0,-85000.0,8.488428733342053,4.848843837314883,3459.18908159508
-85000.0,-85000.0,8.465213095672267,4.839389573818493,3449.6422135270495
-80000.0,-85000.0,8.43593669940137,4.818766295778774,3447.367289511567
-75000.0,-85000.0,8.419022068944004,4.810505178903473,3440.4047347447167
-70000.0,-85000.0,8.40986298139443,4.808153493356559,3440.0
-65000.0,-85000.0,8.395190257497374,4.796859106246306,3438.3311512510672
-60000.0,-85000.0,8.3758268474707,4.785169264171634,3434.326928346869
-55000.0,-85000.0,8.355481186554659,4.776065968300939,3429.4152182537205
-50000.0,-85000.0,8.346269843767779,4.772363552959746,3423.9062908080336
-47500.0,-85000.0,8.341825996598324,4.77067428307887,3421.1517135194536
-45000.0,-85000.0,8.337934352107899,4.768302769987502,3420.0
-42500.0,-85000.0,8.334339220815131,4.765385998480726,3419.9999999999995
-40000.0,-85000.0,8.330686829095315,4.762469146871778,3419.9999999999995
-37500.0,-85000.0,8.326977181263196,4.759552215179224,3420.0
-35000.0,-85000.0,8.32321028164028,4.756635203421634,3420.0
-32500.0,-85000.0,8.319386134554831,4.753718111617584,3420.0
-30000.0,-85000.0,8.31550474434187,4.750800939785644,3420.0
-27500.0,-85000.0,8.313906327079465,4.749619370542873,3420.0000000000005
-25000.0,-85000.0,8.313154700542341,4.749063631929445,3420.0
-22500.0,-85000.0,8.312367096249925,4.748471900313605,3420.0
-20000.0,-85000.0,8.311543516940644,4.7478441784240495,3420.0
-17500.0,-85000.0,8.3106839653572,4.747180468993739,3420.0
-15000.0,-85000.0,8.309788444246575,4.74648077475991,3420.0
-12500.0,-85000.0,8.308856956360032,4.745745098464068,3420.0
-10000.0,-85000.0,8.307889504453124,4.744973442852005,3420.0
-7500.0,-85000.0,8.306886091285678,4.7441658106737865,3420.0
-5000.0,-85000.0,8.305846719621826,4.743322204683767,3420.0
-2500.0,-85000.0,8.304771392229979,4.742442627640583,3420.0
0.0,-85000.0,8.304266059151386,4.742133029575694,3420.0
2500.0,-85000.0,8.303874619813481,4.74193730990674,3420.0
5000.0,-85000.0,8.30348321118467,4.741741605592335,3420.0
7500.0,-85000.0,8.303091833284558,4.741545916642279,3420.0
10000.0,-85000.0,8.30270048613277,4.741350243066385,3420.0
12500.0,-85000.0,8.302309169748941,4.7411545848744705,3419.9999999999995
15000.0,-85000.0,8.301917884152717,4.740958942076358,3420.0000000000005
17500.0,-85000.0,8.301526629363753,4.740763314681876,3420.0
20000.0,-85000.0,8.301135405401721,4.740567702700861,3420.0000000000005
22500.0,-85000.0,8.300744212286308,4.740372106143153,3420.0
25000.0,-85000.0,8.300353050037206,4.740176525018602,3420.0
27500.0,-85000.0,8.299981818195105,4.739999999999999,3419.9818181951055
30000.0,-85000.0,8.299814924856467,4.74,3419.8149248564646
32500.0,-85000.0,8.29968419690501,4.74,3419.6841969050115
35000.0,-85000.0,8.29958963153688,4.74,3419.5896315368805
37500.0,-85000.0,8.29953122594386,4.74,3419.5312259438606
40000.0,-85000.0,8.2995089773134,4.74,3419.5089773134005
42500.0,-85000.0,8.299522882828596,4.74,3419.522882828596
45000.0,-85000.0,8.299572939668193,4.74,3419.5729396681922
47500.0,-85000.0,8.299659145006581,4.74,3419.65914500658
50000.0,-85000.0,8.29978149601379,4.74,3419.7814960137894
55000.0,-85000.0,8.300315489320244,4.740315489320245,3420.0000000000005
60000.0,-85000.0,8.301183232431244,4.741183232431244,3420.0
65000.0,-85000.0,8.301942648623095,4.741942648623094,3420.0
70000.0,-85000.0,8.302593755014307,4.742593755014307,3420.0
75000.0,-85000.0,8.30313656877599,4.743136568775989,3420.0
80000.0,-85000.0,8.303571107131912,4.743571107131915,3420.0
85000.0,-85000.0,8.3038973873586,4.7438973873586,3420.0
90000.0,-85000.0,8.304115426785382,4.744115426785383,3420.0
95000.0,-85000.0,8.304360878820448,4.744247726086115,3420.0
100000.0,-85000.0,8.304917956288522,4.744454592585429,3419.9999999999995
110000.0,-85000.0,8.306032483652547,4.745128505334619,3420.0
120000.0,-85000.0,8.307147508017122,4.746149231560932,3420.0
130000.0,-85000.0,8.308263029899763,4.747516659241934,3420.0
140000.0,-85000.0,8.309379049819665,4.7492306756744975,3420.0
150000.0,-85000.0,8.311134655537549,4.751063739566454,3420.2127479132905
175000.0,-85000.0,8.315811963075657,4.75544871538343,3421.0897430766854
200000.0,-85000.0,8.32049052624995,4.759834868359327,3421.9669736718656
250000.0,-85000.0,8.329851407464579,4.768610694498043,3423.7221388996086
300000.0,-85000.0,8.33893857386073,4.777112494170189,3425.4782390716246
400000.0,-85000.0,8.355502706882053,4.7925049648572315,3428.9932260744617
500000.0,-85000.0,8.374687491799227,4.810516859074313,3432.5118981747446
-500000.0,-65000.0,7.749503673127713,4.476715423458724,3280.211868675182
-400000.0,-65000.0,7.548903070326338,4.334083003000695,3221.305220396544
-300000.0,-65000.0,7.824734718494624,4.3885552466548745,3301.8381623297173
-250000.0,-65000.0,8.151376089691997,4.557638481899487,3383.2306215707117
-200000.0,-65000.0,7.927780336915737,4.409817284763196,3331.596442964739
-175000.0,-65000.0,7.969952207737596,4.546314303677771,3340.554337410304
-150000.0,-65000.0,8.587440146188671,4.976272720171859,3473.1363600859295
-140000.0,-65000.0,8.670739899102498,4.962015962078891,3494.3680300300466
-130000.0,-65000.0,8.794247399041051,4.995349576266941,3517.3856963795124
-120000.0,-65000.0,8.830445740403317,4.908042133210285,3528.2330320283068
-110000.0,-65000.0,8.944131699785572,4.984036292481615,3558.131946674607
-100000.0,-65000.0,8.95,5.044678311832677,3559.9999999999995
-95000.0,-65000.0,8.943760491927666,5.0612550245411825,3553.760491927665
-90000.0,-65000.0,8.931206732837008,5.062432755214759,3550.0000000000005
-85000.0,-65000.0,8.91692181040065,5.06848303218487,3543.4609052003248
-80000.0,-65000.0,8.923107103023966,5.078569409889804,3547.367289511567
-75000.0,-65000.0,8.897538958984535,5.068617334199288,3540.4047347447163
